,Value,SpatialDim,TimeDim,IndicatorCode,SpatialDimType,Comments
0,1135.1982886904761,NLD,2008,Precipitation,COUNTRY,
0,2640.132568359375,ABW,2008,Precipitation,COUNTRY,
0,2343.2451171875,CUW,2008,Precipitation,COUNTRY,
0,539.922303734756,NPL,2008,Precipitation,COUNTRY,
0,799.1099853515625,NRU,2008,Precipitation,COUNTRY,
0,8.562756311858504,NAM,2008,Precipitation,COUNTRY,
0,289.8106366738506,MOZ,2008,Precipitation,COUNTRY,
0,716.6779017857143,MAR,2008,Precipitation,COUNTRY,
0,1126.3770680147059,MNE,2008,Precipitation,COUNTRY,
0,1138.0990707434053,MNG,2008,Precipitation,COUNTRY,
0,1182.5011160714287,MDA,2008,Precipitation,COUNTRY,
0,1021.4099731445312,MCO,2008,Precipitation,COUNTRY,
0,571.0904605263158,MEX,2008,Precipitation,COUNTRY,
0,7.363999938964843,MUS,2008,Precipitation,COUNTRY,
0,227.1199632352941,MRT,2008,Precipitation,COUNTRY,
0,634.836669921875,MLT,2008,Precipitation,COUNTRY,
0,156.49801537298387,MLI,2008,Precipitation,COUNTRY,
0,2434.7067057291665,MDV,2008,Precipitation,COUNTRY,
0,2897.0429913294797,MYS,2008,Precipitation,COUNTRY,
0,418.75819227430554,MWI,2008,Precipitation,COUNTRY,
0,51.69530082793825,MDG,2008,Precipitation,COUNTRY,
0,1097.0123697916667,MKD,2008,Precipitation,COUNTRY,
0,1110.6316731770833,LUX,2008,Precipitation,COUNTRY,
0,934.9876302083334,LTU,2008,Precipitation,COUNTRY,
0,1215.300048828125,LIE,2008,Precipitation,COUNTRY,
0,210.409498292868,LBY,2008,Precipitation,COUNTRY,
0,335.00135216346155,LBR,2008,Precipitation,COUNTRY,
0,11.413999938964844,LSO,2008,Precipitation,COUNTRY,
0,865.7130859375,LBN,2008,Precipitation,COUNTRY,
0,984.9928175403226,LVA,2008,Precipitation,COUNTRY,
0,533.7093290441177,LAO,2008,Precipitation,COUNTRY,
0,1132.1496443089432,KGZ,2008,Precipitation,COUNTRY,
0,987.1876502403846,KWT,2008,Precipitation,COUNTRY,
0,1205.145419034091,-99,2008,Precipitation,COUNTRY,
0,1235.74921875,KIR,2008,Precipitation,COUNTRY,
0,688.732905982906,KEN,2008,Precipitation,COUNTRY,
0,1254.5141156462585,KAZ,2008,Precipitation,COUNTRY,
0,765.3344350961538,JOR,2008,Precipitation,COUNTRY,
0,520.286858974359,JPN,2008,Precipitation,COUNTRY,
0,85.60599975585937,JAM,2008,Precipitation,COUNTRY,
0,1063.941296728972,ITA,2008,Precipitation,COUNTRY,
0,669.0259232954545,ISR,2008,Precipitation,COUNTRY,
0,1023.1375651041667,IRL,2008,Precipitation,COUNTRY,
0,874.6557266746412,IRQ,2008,Precipitation,COUNTRY,
0,1076.5334219858155,IRN,2008,Precipitation,COUNTRY,
0,3232.659594985535,IDN,2008,Precipitation,COUNTRY,
0,743.7899184149184,IND,2008,Precipitation,COUNTRY,
0,570.5151767418033,ISL,2008,Precipitation,COUNTRY,
0,1062.216651119403,HUN,2008,Precipitation,COUNTRY,
0,153.70754354508196,HND,2008,Precipitation,COUNTRY,
0,56.77400512695313,HTI,2008,Precipitation,COUNTRY,
0,2951.748086734694,GUY,2008,Precipitation,COUNTRY,
0,216.6837361653646,GNB,2008,Precipitation,COUNTRY,
0,190.69989885602678,GIN,2008,Precipitation,COUNTRY,
0,164.62837357954547,GTM,2008,Precipitation,COUNTRY,
0,1907.9000244140625,GRD,2008,Precipitation,COUNTRY,
0,1109.1092633928572,GRC,2008,Precipitation,COUNTRY,
0,233.82595076650944,GHA,2008,Precipitation,COUNTRY,
0,1093.111277173913,DEU,2008,Precipitation,COUNTRY,
0,1306.3345853365386,GEO,2008,Precipitation,COUNTRY,
0,241.85499790736608,GMB,2008,Precipitation,COUNTRY,
0,2115.4959177927926,GAB,2008,Precipitation,COUNTRY,
0,1319.8624338624338,FRA,2008,Precipitation,COUNTRY,
0,886.943359375,ALA,2008,Precipitation,COUNTRY,
0,688.2000602893891,FIN,2008,Precipitation,COUNTRY,
0,820.7900390625,FJI,2008,Precipitation,COUNTRY,
0,949.1827205882353,ETH,2008,Precipitation,COUNTRY,
0,989.6979166666666,EST,2008,Precipitation,COUNTRY,
0,984.0254407051282,ERI,2008,Precipitation,COUNTRY,
0,2394.7723524305557,GNQ,2008,Precipitation,COUNTRY,
0,158.01385967548077,SLV,2008,Precipitation,COUNTRY,
0,581.728381849315,EGY,2008,Precipitation,COUNTRY,
0,3714.434375,ECU,2008,Precipitation,COUNTRY,
0,238.6003181703629,DOM,2008,Precipitation,COUNTRY,
0,1553.905029296875,DMA,2008,Precipitation,COUNTRY,
0,1139.7752757352941,DJI,2008,Precipitation,COUNTRY,
0,266.8632417397168,GRL,2008,Precipitation,COUNTRY,
0,973.0009068080357,DNK,2008,Precipitation,COUNTRY,
0,1133.8114583333333,CZE,2008,Precipitation,COUNTRY,
0,1018.1866861979166,-99,2008,Precipitation,COUNTRY,
0,944.70703125,CYP,2008,Precipitation,COUNTRY,
0,101.2724358974359,CUB,2008,Precipitation,COUNTRY,
0,1041.805235745614,HRV,2008,Precipitation,COUNTRY,
0,264.7620977145522,CIV,2008,Precipitation,COUNTRY,
0,225.00686645507812,CRI,2008,Precipitation,COUNTRY,
0,1394.1908823529411,COD,2008,Precipitation,COUNTRY,
0,1452.3696598101267,COG,2008,Precipitation,COUNTRY,
0,115.6739990234375,COM,2008,Precipitation,COUNTRY,
0,2734.9202008928573,COL,2008,Precipitation,COUNTRY,
0,749.3842637737689,CHN,2008,Precipitation,COUNTRY,
0,419.8999938964844,MAC,2008,Precipitation,COUNTRY,
0,290.46999104817706,HKG,2008,Precipitation,COUNTRY,
0,1252.2642857142857,CHL,2008,Precipitation,COUNTRY,
0,1018.7213760504202,TCD,2008,Precipitation,COUNTRY,
0,1325.3516865079366,CAF,2008,Precipitation,COUNTRY,
0,233.2112579345703,CPV,2008,Precipitation,COUNTRY,
0,907.160928051339,CAN,2008,Precipitation,COUNTRY,
0,1105.3256909547738,CMR,2008,Precipitation,COUNTRY,
0,871.9013110632184,KHM,2008,Precipitation,COUNTRY,
0,439.79110270700636,MMR,2008,Precipitation,COUNTRY,
0,1861.9244791666667,BDI,2008,Precipitation,COUNTRY,
0,136.57552083333334,BFA,2008,Precipitation,COUNTRY,
0,1128.18730221519,BGR,2008,Precipitation,COUNTRY,
0,2576.0263671875,BRN,2008,Precipitation,COUNTRY,
0,1773.9834045349983,BRA,2008,Precipitation,COUNTRY,
0,3.3088257824361085,BWA,2008,Precipitation,COUNTRY,
0,1061.3223157051282,BIH,2008,Precipitation,COUNTRY,
0,1074.1979885057472,BOL,2008,Precipitation,COUNTRY,
0,452.21571568080356,BTN,2008,Precipitation,COUNTRY,
0,177.6868318256579,BEN,2008,Precipitation,COUNTRY,
0,161.20263671875,BLZ,2008,Precipitation,COUNTRY,
0,1090.33203125,BEL,2008,Precipitation,COUNTRY,
0,1044.8489940068494,BLR,2008,Precipitation,COUNTRY,
0,1790.215087890625,BRB,2008,Precipitation,COUNTRY,
0,367.7608642578125,BGD,2008,Precipitation,COUNTRY,
0,1113.2099609375,BHR,2008,Precipitation,COUNTRY,
0,75.59652046535327,BHS,2008,Precipitation,COUNTRY,
0,1348.1351318359375,AZE,2008,Precipitation,COUNTRY,
0,1130.7582720588234,AUT,2008,Precipitation,COUNTRY,
0,1865.9067348960052,AUS,2008,Precipitation,COUNTRY,
0,1389.12,ARM,2008,Precipitation,COUNTRY,
0,1377.1037381329113,ARG,2008,Precipitation,COUNTRY,
0,1259.4599609375,ATG,2008,Precipitation,COUNTRY,
0,570.8705821205821,AGO,2008,Precipitation,COUNTRY,
0,1170.9449462890625,AND,2008,Precipitation,COUNTRY,
0,320.35200346112885,DZA,2008,Precipitation,COUNTRY,
0,1144.9228125,ALB,2008,Precipitation,COUNTRY,
0,920.4574795081967,AFG,2008,Precipitation,COUNTRY,
0,1173.2099609375,SXM,2008,Precipitation,COUNTRY,
0,2059.989990234375,TUV,2008,Precipitation,COUNTRY,
0,4.3777301062835505,ZWE,2009,Precipitation,COUNTRY,
0,261.6872218851133,ZMB,2009,Precipitation,COUNTRY,
0,1392.1568943298969,YEM,2009,Precipitation,COUNTRY,
0,601.4259798728814,VNM,2009,Precipitation,COUNTRY,
0,2581.7156501340482,VEN,2009,Precipitation,COUNTRY,
0,912.6300048828125,VAT,2009,Precipitation,COUNTRY,
0,978.7562934027778,VUT,2009,Precipitation,COUNTRY,
0,1315.3191713483145,UZB,2009,Precipitation,COUNTRY,
0,1329.7064236111112,URY,2009,Precipitation,COUNTRY,
0,3062.1181640625,FSM,2009,Precipitation,COUNTRY,
0,3291.4854910714284,MHL,2009,Precipitation,COUNTRY,
0,987.0772545090181,USA,2009,Precipitation,COUNTRY,
0,1566.3199462890625,IOT,2009,Precipitation,COUNTRY,
0,1089.3580729166667,FLK,2009,Precipitation,COUNTRY,
0,1252.280029296875,JEY,2009,Precipitation,COUNTRY,
0,1244.97509765625,GGY,2009,Precipitation,COUNTRY,
0,1013.6849975585938,IMN,2009,Precipitation,COUNTRY,
0,1004.6371527777778,GBR,2009,Precipitation,COUNTRY,
0,1098.1071947674418,ARE,2009,Precipitation,COUNTRY,
0,1177.0028901734104,UKR,2009,Precipitation,COUNTRY,
0,1488.6016383495146,UGA,2009,Precipitation,COUNTRY,
0,1216.3173828125,TKM,2009,Precipitation,COUNTRY,
0,1202.7595727848102,TUR,2009,Precipitation,COUNTRY,
0,450.45623319892474,TUN,2009,Precipitation,COUNTRY,
0,2216.4801897321427,TTO,2009,Precipitation,COUNTRY,
0,753.89501953125,TON,2009,Precipitation,COUNTRY,
0,137.130859375,TGO,2009,Precipitation,COUNTRY,
0,3144.4931640625,TLS,2009,Precipitation,COUNTRY,
0,1025.149426020408,THA,2009,Precipitation,COUNTRY,
0,1055.134349030471,TZA,2009,Precipitation,COUNTRY,
0,963.9557023195877,TJK,2009,Precipitation,COUNTRY,
0,167.35708618164062,TWN,2009,Precipitation,COUNTRY,
0,1080.4530484068628,SYR,2009,Precipitation,COUNTRY,
0,1239.0076013513512,CHE,2009,Precipitation,COUNTRY,
0,671.7430912596401,SWE,2009,Precipitation,COUNTRY,
0,1.6357142584664481,SWZ,2009,Precipitation,COUNTRY,
0,2647.9704071969695,SUR,2009,Precipitation,COUNTRY,
0,1268.8371062992126,SSD,2009,Precipitation,COUNTRY,
0,997.848536849711,SDN,2009,Precipitation,COUNTRY,
0,2621.923775337838,LKA,2009,Precipitation,COUNTRY,
0,1250.3219827586206,ESP,2009,Precipitation,COUNTRY,
0,595.2527644230769,KOR,2009,Precipitation,COUNTRY,
0,65.12082359813084,ZAF,2009,Precipitation,COUNTRY,
0,876.5169771634615,SOM,2009,Precipitation,COUNTRY,
0,1021.0082236842105,-99,2009,Precipitation,COUNTRY,
0,2442.905498798077,SLB,2009,Precipitation,COUNTRY,
0,1128.9587890625,SVK,2009,Precipitation,COUNTRY,
0,1028.33251953125,SVN,2009,Precipitation,COUNTRY,
0,2602.93994140625,SGP,2009,Precipitation,COUNTRY,
0,207.36195203993054,SLE,2009,Precipitation,COUNTRY,
0,894.4450073242188,SYC,2009,Precipitation,COUNTRY,
0,1084.0832386363636,SRB,2009,Precipitation,COUNTRY,
0,190.37051578443877,SEN,2009,Precipitation,COUNTRY,
0,944.5323051948052,SAU,2009,Precipitation,COUNTRY,
0,1508.1800130208333,STP,2009,Precipitation,COUNTRY,
0,951.3599853515625,SMR,2009,Precipitation,COUNTRY,
0,996.4437255859375,WSM,2009,Precipitation,COUNTRY,
0,1841.030029296875,VCT,2009,Precipitation,COUNTRY,
0,1975.99755859375,LCA,2009,Precipitation,COUNTRY,
0,1461.280029296875,KNA,2009,Precipitation,COUNTRY,
0,2077.913818359375,RWA,2009,Precipitation,COUNTRY,
0,788.758311427246,RUS,2009,Precipitation,COUNTRY,
0,1071.4722960992908,ROU,2009,Precipitation,COUNTRY,
0,1309.70908203125,QAT,2009,Precipitation,COUNTRY,
0,1412.1443614130435,PRT,2009,Precipitation,COUNTRY,
0,1133.2115263819096,POL,2009,Precipitation,COUNTRY,
0,915.2595486111111,PHL,2009,Precipitation,COUNTRY,
0,2522.6173870333987,PER,2009,Precipitation,COUNTRY,
0,778.948125,PRY,2009,Precipitation,COUNTRY,
0,3312.395593869732,PNG,2009,Precipitation,COUNTRY,
0,637.2707950367648,PAN,2009,Precipitation,COUNTRY,
0,2093.64990234375,PLW,2009,Precipitation,COUNTRY,
0,879.1282407407407,PAK,2009,Precipitation,COUNTRY,
0,1057.5149958053692,OMN,2009,Precipitation,COUNTRY,
0,414.35959584805653,NOR,2009,Precipitation,COUNTRY,
0,781.115625,PRK,2009,Precipitation,COUNTRY,
0,214.90206552706553,NGA,2009,Precipitation,COUNTRY,
0,139.92281586021505,NER,2009,Precipitation,COUNTRY,
0,167.9554901123047,NIC,2009,Precipitation,COUNTRY,
0,1836.6083439086294,NZL,2009,Precipitation,COUNTRY,
0,1188.2832961309523,NLD,2009,Precipitation,COUNTRY,
0,2966.68994140625,ABW,2009,Precipitation,COUNTRY,
0,2390.449951171875,CUW,2009,Precipitation,COUNTRY,
0,521.7024580792682,NPL,2009,Precipitation,COUNTRY,
0,2610.39990234375,NRU,2009,Precipitation,COUNTRY,
0,9.585542292888563,NAM,2009,Precipitation,COUNTRY,
0,248.169607579023,MOZ,2009,Precipitation,COUNTRY,
0,673.5582589285714,MAR,2009,Precipitation,COUNTRY,
0,1027.3546645220588,MNE,2009,Precipitation,COUNTRY,
0,1243.7564448441246,MNG,2009,Precipitation,COUNTRY,
0,1128.5357142857142,MDA,2009,Precipitation,COUNTRY,
0,1063.449951171875,MCO,2009,Precipitation,COUNTRY,
0,752.5425438596491,MEX,2009,Precipitation,COUNTRY,
0,7.4819999694824215,MUS,2009,Precipitation,COUNTRY,
0,239.69141544117647,MRT,2009,Precipitation,COUNTRY,
0,631.3866780598959,MLT,2009,Precipitation,COUNTRY,
0,138.1640625,MLI,2009,Precipitation,COUNTRY,
0,2857.4967447916665,MDV,2009,Precipitation,COUNTRY,
0,2500.4609826589594,MYS,2009,Precipitation,COUNTRY,
0,315.55902777777777,MWI,2009,Precipitation,COUNTRY,
0,31.04203109437251,MDG,2009,Precipitation,COUNTRY,
0,1020.2057291666666,MKD,2009,Precipitation,COUNTRY,
0,1255.626708984375,LUX,2009,Precipitation,COUNTRY,
0,1076.1176215277778,LTU,2009,Precipitation,COUNTRY,
0,1310.5350341796875,LIE,2009,Precipitation,COUNTRY,
0,248.82440250379364,LBY,2009,Precipitation,COUNTRY,
0,318.80386117788464,LBR,2009,Precipitation,COUNTRY,
0,7.433999633789062,LSO,2009,Precipitation,COUNTRY,
0,1232.37099609375,LBN,2009,Precipitation,COUNTRY,
0,1030.0691784274193,LVA,2009,Precipitation,COUNTRY,
0,432.937237394958,LAO,2009,Precipitation,COUNTRY,
0,1161.216336382114,KGZ,2009,Precipitation,COUNTRY,
0,1133.5307992788462,KWT,2009,Precipitation,COUNTRY,
0,1046.1028053977273,-99,2009,Precipitation,COUNTRY,
0,2212.925625,KIR,2009,Precipitation,COUNTRY,
0,609.7562767094017,KEN,2009,Precipitation,COUNTRY,
0,1217.7324829931972,KAZ,2009,Precipitation,COUNTRY,
0,1001.1492638221154,JOR,2009,Precipitation,COUNTRY,
0,608.7564102564103,JPN,2009,Precipitation,COUNTRY,
0,72.77099609375,JAM,2009,Precipitation,COUNTRY,
0,981.020370911215,ITA,2009,Precipitation,COUNTRY,
0,1067.4349254261363,ISR,2009,Precipitation,COUNTRY,
0,1044.2416666666666,IRL,2009,Precipitation,COUNTRY,
0,925.3948863636364,IRQ,2009,Precipitation,COUNTRY,
0,1092.731560283688,IRN,2009,Precipitation,COUNTRY,
0,2654.8907907425264,IDN,2009,Precipitation,COUNTRY,
0,817.9618298368298,IND,2009,Precipitation,COUNTRY,
0,570.7949538934427,ISL,2009,Precipitation,COUNTRY,
0,1108.532182835821,HUN,2009,Precipitation,COUNTRY,
0,156.98360655737704,HND,2009,Precipitation,COUNTRY,
0,51.42000122070313,HTI,2009,Precipitation,COUNTRY,
0,2787.4913903061224,GUY,2009,Precipitation,COUNTRY,
0,176.9266560872396,GNB,2009,Precipitation,COUNTRY,
0,163.64292689732142,GIN,2009,Precipitation,COUNTRY,
0,171.5329012784091,GTM,2009,Precipitation,COUNTRY,
0,1985.8599853515625,GRD,2009,Precipitation,COUNTRY,
0,1000.1330357142857,GRC,2009,Precipitation,COUNTRY,
0,172.70640477594338,GHA,2009,Precipitation,COUNTRY,
0,1177.5489130434783,DEU,2009,Precipitation,COUNTRY,
0,1182.8699669471155,GEO,2009,Precipitation,COUNTRY,
0,196.96641322544642,GMB,2009,Precipitation,COUNTRY,
0,2065.231137387387,GAB,2009,Precipitation,COUNTRY,
0,1384.633597883598,FRA,2009,Precipitation,COUNTRY,
0,810.9366861979166,ALA,2009,Precipitation,COUNTRY,
0,662.9304662379421,FIN,2009,Precipitation,COUNTRY,
0,704.79248046875,FJI,2009,Precipitation,COUNTRY,
0,859.3597794117647,ETH,2009,Precipitation,COUNTRY,
0,956.1942274305555,EST,2009,Precipitation,COUNTRY,
0,884.6602564102565,ERI,2009,Precipitation,COUNTRY,
0,2355.7296006944443,GNQ,2009,Precipitation,COUNTRY,
0,166.00076998197116,SLV,2009,Precipitation,COUNTRY,
0,707.3095034246576,EGY,2009,Precipitation,COUNTRY,
0,3389.082552083333,ECU,2009,Precipitation,COUNTRY,
0,234.50387474798387,DOM,2009,Precipitation,COUNTRY,
0,1574.260009765625,DMA,2009,Precipitation,COUNTRY,
0,808.2064568014706,DJI,2009,Precipitation,COUNTRY,
0,249.9479096426163,GRL,2009,Precipitation,COUNTRY,
0,878.7769949776786,DNK,2009,Precipitation,COUNTRY,
0,1205.50234375,CZE,2009,Precipitation,COUNTRY,
0,1137.4466145833333,-99,2009,Precipitation,COUNTRY,
0,1039.94306640625,CYP,2009,Precipitation,COUNTRY,
0,94.65551131810898,CUB,2009,Precipitation,COUNTRY,
0,1048.7375274122808,HRV,2009,Precipitation,COUNTRY,
0,221.0556640625,CIV,2009,Precipitation,COUNTRY,
0,264.4390869140625,CRI,2009,Precipitation,COUNTRY,
0,1468.2292647058823,COD,2009,Precipitation,COUNTRY,
0,1477.564280063291,COG,2009,Precipitation,COUNTRY,
0,124.502001953125,COM,2009,Precipitation,COUNTRY,
0,2950.7067522321427,COL,2009,Precipitation,COUNTRY,
0,728.6421867381765,CHN,2009,Precipitation,COUNTRY,
0,132.42999267578125,MAC,2009,Precipitation,COUNTRY,
0,193.45332845052084,HKG,2009,Precipitation,COUNTRY,
0,1197.5276785714286,CHL,2009,Precipitation,COUNTRY,
0,990.5921743697479,TCD,2009,Precipitation,COUNTRY,
0,1459.7113095238096,CAF,2009,Precipitation,COUNTRY,
0,238.29750061035156,CPV,2009,Precipitation,COUNTRY,
0,869.1648155004319,CAN,2009,Precipitation,COUNTRY,
0,1251.309908919598,CMR,2009,Precipitation,COUNTRY,
0,1021.0527119252873,KHM,2009,Precipitation,COUNTRY,
0,471.32747810509557,MMR,2009,Precipitation,COUNTRY,
0,1862.7816840277778,BDI,2009,Precipitation,COUNTRY,
0,114.4777296112805,BFA,2009,Precipitation,COUNTRY,
0,1016.1993670886076,BGR,2009,Precipitation,COUNTRY,
0,1685.09375,BRN,2009,Precipitation,COUNTRY,
0,1451.1495234965494,BRA,2009,Precipitation,COUNTRY,
0,2.5617003653213564,BWA,2009,Precipitation,COUNTRY,
0,1063.5615985576924,BIH,2009,Precipitation,COUNTRY,
0,802.9170977011494,BOL,2009,Precipitation,COUNTRY,
0,315.39139229910717,BTN,2009,Precipitation,COUNTRY,
0,122.10456071820175,BEN,2009,Precipitation,COUNTRY,
0,162.7331671463816,BLZ,2009,Precipitation,COUNTRY,
0,1271.2630709134614,BEL,2009,Precipitation,COUNTRY,
0,1136.8667594178082,BLR,2009,Precipitation,COUNTRY,
0,1872.820068359375,BRB,2009,Precipitation,COUNTRY,
0,313.8,BGD,2009,Precipitation,COUNTRY,
0,1163.9375,BHR,2009,Precipitation,COUNTRY,
0,73.45369819972827,BHS,2009,Precipitation,COUNTRY,
0,1252.683349609375,AZE,2009,Precipitation,COUNTRY,
0,1179.6237362132354,AUT,2009,Precipitation,COUNTRY,
0,1872.5777484318257,AUS,2009,Precipitation,COUNTRY,
0,1290.01921875,ARM,2009,Precipitation,COUNTRY,
0,1434.859375,ARG,2009,Precipitation,COUNTRY,
0,1252.1533203125,ATG,2009,Precipitation,COUNTRY,
0,539.8114604989605,AGO,2009,Precipitation,COUNTRY,
0,1263.467529296875,AND,2009,Precipitation,COUNTRY,
0,300.6407747603834,DZA,2009,Precipitation,COUNTRY,
0,1092.20078125,ALB,2009,Precipitation,COUNTRY,
0,911.7112704918032,AFG,2009,Precipitation,COUNTRY,
0,1077.4200439453125,SXM,2009,Precipitation,COUNTRY,
0,2366.14013671875,TUV,2009,Precipitation,COUNTRY,
0,9.274846925325921,ZWE,2010,Precipitation,COUNTRY,
0,346.76613066343043,ZMB,2010,Precipitation,COUNTRY,
0,1346.3667847938145,YEM,2010,Precipitation,COUNTRY,
0,1056.2603283898304,VNM,2010,Precipitation,COUNTRY,
0,2111.320710455764,VEN,2010,Precipitation,COUNTRY,
0,920.010009765625,VAT,2010,Precipitation,COUNTRY,
0,826.9155092592592,VUT,2010,Precipitation,COUNTRY,
0,1389.5815777153557,UZB,2010,Precipitation,COUNTRY,
0,1359.588888888889,URY,2010,Precipitation,COUNTRY,
0,3176.6421875,FSM,2010,Precipitation,COUNTRY,
0,3115.393973214286,MHL,2010,Precipitation,COUNTRY,
0,912.0168336673347,USA,2010,Precipitation,COUNTRY,
0,1868.18994140625,IOT,2010,Precipitation,COUNTRY,
0,1156.931919642857,FLK,2010,Precipitation,COUNTRY,
0,1170.8499755859375,JEY,2010,Precipitation,COUNTRY,
0,1140.9150390625,GGY,2010,Precipitation,COUNTRY,
0,849.39501953125,IMN,2010,Precipitation,COUNTRY,
0,903.5114293981482,GBR,2010,Precipitation,COUNTRY,
0,1088.1972202034883,ARE,2010,Precipitation,COUNTRY,
0,1167.42088150289,UKR,2010,Precipitation,COUNTRY,
0,1620.6604975728155,UGA,2010,Precipitation,COUNTRY,
0,1318.94775390625,TKM,2010,Precipitation,COUNTRY,
0,1128.840664556962,TUR,2010,Precipitation,COUNTRY,
0,334.9931115591398,TUN,2010,Precipitation,COUNTRY,
0,1868.088588169643,TTO,2010,Precipitation,COUNTRY,
0,713.0249633789062,TON,2010,Precipitation,COUNTRY,
0,119.94884207589286,TGO,2010,Precipitation,COUNTRY,
0,2490.13818359375,TLS,2010,Precipitation,COUNTRY,
0,1589.7530612244898,THA,2010,Precipitation,COUNTRY,
0,1343.547697368421,TZA,2010,Precipitation,COUNTRY,
0,1191.4130154639174,TJK,2010,Precipitation,COUNTRY,
0,153.6766560872396,TWN,2010,Precipitation,COUNTRY,
0,1069.8132659313726,SYR,2010,Precipitation,COUNTRY,
0,1192.9322212837837,CHE,2010,Precipitation,COUNTRY,
0,649.687178663239,SWE,2010,Precipitation,COUNTRY,
0,8.407857077462333,SWZ,2010,Precipitation,COUNTRY,
0,2493.9232954545455,SUR,2010,Precipitation,COUNTRY,
0,1205.9655511811025,SSD,2010,Precipitation,COUNTRY,
0,1054.4540281791908,SDN,2010,Precipitation,COUNTRY,
0,2403.363597972973,LKA,2010,Precipitation,COUNTRY,
0,1107.4294181034484,ESP,2010,Precipitation,COUNTRY,
0,449.69278846153844,KOR,2010,Precipitation,COUNTRY,
0,41.798488609813084,ZAF,2010,Precipitation,COUNTRY,
0,763.1763070913462,SOM,2010,Precipitation,COUNTRY,
0,832.637849506579,-99,2010,Precipitation,COUNTRY,
0,2347.0135216346152,SLB,2010,Precipitation,COUNTRY,
0,1106.7560546875,SVK,2010,Precipitation,COUNTRY,
0,1020.3858235677084,SVN,2010,Precipitation,COUNTRY,
0,3193.429931640625,SGP,2010,Precipitation,COUNTRY,
0,173.46888563368054,SLE,2010,Precipitation,COUNTRY,
0,798.7550048828125,SYC,2010,Precipitation,COUNTRY,
0,976.2628551136364,SRB,2010,Precipitation,COUNTRY,
0,193.07296316964286,SEN,2010,Precipitation,COUNTRY,
0,825.3952922077922,SAU,2010,Precipitation,COUNTRY,
0,1059.1466471354167,STP,2010,Precipitation,COUNTRY,
0,1011.0800170898438,SMR,2010,Precipitation,COUNTRY,
0,933.626220703125,WSM,2010,Precipitation,COUNTRY,
0,1604.3599853515625,VCT,2010,Precipitation,COUNTRY,
0,1572.4825439453125,LCA,2010,Precipitation,COUNTRY,
0,1148.489990234375,KNA,2010,Precipitation,COUNTRY,
0,2085.37451171875,RWA,2010,Precipitation,COUNTRY,
0,826.9618060924695,RUS,2010,Precipitation,COUNTRY,
0,1021.2176418439716,ROU,2010,Precipitation,COUNTRY,
0,1109.38203125,QAT,2010,Precipitation,COUNTRY,
0,1253.0526494565217,PRT,2010,Precipitation,COUNTRY,
0,1092.3057474874372,POL,2010,Precipitation,COUNTRY,
0,1417.8553685897436,PHL,2010,Precipitation,COUNTRY,
0,3237.36615913556,PER,2010,Precipitation,COUNTRY,
0,1173.3841964285714,PRY,2010,Precipitation,COUNTRY,
0,2749.567289272031,PNG,2010,Precipitation,COUNTRY,
0,475.6958486519608,PAN,2010,Precipitation,COUNTRY,
0,2896.330078125,PLW,2010,Precipitation,COUNTRY,
0,779.691512345679,PAK,2010,Precipitation,COUNTRY,
0,903.4486157718121,OMN,2010,Precipitation,COUNTRY,
0,360.4165746466431,NOR,2010,Precipitation,COUNTRY,
0,668.94462890625,PRK,2010,Precipitation,COUNTRY,
0,193.4594017094017,NGA,2010,Precipitation,COUNTRY,
0,141.92318548387098,NER,2010,Precipitation,COUNTRY,
0,138.3456268310547,NIC,2010,Precipitation,COUNTRY,
0,1789.8285215736041,NZL,2010,Precipitation,COUNTRY,
0,1121.838169642857,NLD,2010,Precipitation,COUNTRY,
0,2356.02001953125,ABW,2010,Precipitation,COUNTRY,
0,2010.449951171875,CUW,2010,Precipitation,COUNTRY,
0,480.3899104420732,NPL,2010,Precipitation,COUNTRY,
0,1999.8900146484375,NRU,2010,Precipitation,COUNTRY,
0,13.053723824688417,NAM,2010,Precipitation,COUNTRY,
0,333.0878457255747,MOZ,2010,Precipitation,COUNTRY,
0,739.0333147321429,MAR,2010,Precipitation,COUNTRY,
0,971.7065716911765,MNE,2010,Precipitation,COUNTRY,
0,1127.0829586330935,MNG,2010,Precipitation,COUNTRY,
0,1171.208286830357,MDA,2010,Precipitation,COUNTRY,
0,1044.6700439453125,MCO,2010,Precipitation,COUNTRY,
0,449.41776315789474,MEX,2010,Precipitation,COUNTRY,
0,113.01400146484374,MUS,2010,Precipitation,COUNTRY,
0,241.6735661764706,MRT,2010,Precipitation,COUNTRY,
0,419.796630859375,MLT,2010,Precipitation,COUNTRY,
0,141.79328377016128,MLI,2010,Precipitation,COUNTRY,
0,2105.0198567708335,MDV,2010,Precipitation,COUNTRY,
0,3727.896676300578,MYS,2010,Precipitation,COUNTRY,
0,418.8318142361111,MWI,2010,Precipitation,COUNTRY,
0,35.46976157868526,MDG,2010,Precipitation,COUNTRY,
0,909.4733072916666,MKD,2010,Precipitation,COUNTRY,
0,1175.6333821614583,LUX,2010,Precipitation,COUNTRY,
0,1071.504123263889,LTU,2010,Precipitation,COUNTRY,
0,1271.9749755859375,LIE,2010,Precipitation,COUNTRY,
0,254.29218038694992,LBY,2010,Precipitation,COUNTRY,
0,185.52037635216345,LBR,2010,Precipitation,COUNTRY,
0,5.65,LSO,2010,Precipitation,COUNTRY,
