,Value,SpatialDim,TimeDim,IndicatorCode,SpatialDimType,Comments
0,21.40076857346755,KWT,2008,Temperature,COUNTRY,
0,12.210909756747158,-99,2008,Temperature,COUNTRY,
0,26.31000244140625,KIR,2008,Temperature,COUNTRY,
0,24.177521534455128,KEN,2008,Temperature,COUNTRY,
0,5.420646324936224,KAZ,2008,Temperature,COUNTRY,
0,21.059422419621395,JOR,2008,Temperature,COUNTRY,
0,15.065238309867215,JPN,2008,Temperature,COUNTRY,
0,18.670999145507814,JAM,2008,Temperature,COUNTRY,
0,10.55074816552278,ITA,2008,Temperature,COUNTRY,
0,21.127273559570312,ISR,2008,Temperature,COUNTRY,
0,0.3259999910990397,IRL,2008,Temperature,COUNTRY,
0,19.154449900941987,IRQ,2008,Temperature,COUNTRY,
0,18.78316295434397,IRN,2008,Temperature,COUNTRY,
0,26.44733719563645,IDN,2008,Temperature,COUNTRY,
0,22.00267245775058,IND,2008,Temperature,COUNTRY,
0,-8.952212474385245,ISL,2008,Temperature,COUNTRY,
0,5.196269021105411,HUN,2008,Temperature,COUNTRY,
0,20.153606477330943,HND,2008,Temperature,COUNTRY,
0,18.793499755859376,HTI,2008,Temperature,COUNTRY,
0,26.108263911033163,GUY,2008,Temperature,COUNTRY,
0,23.96666717529297,GNB,2008,Temperature,COUNTRY,
0,24.016161237444198,GIN,2008,Temperature,COUNTRY,
0,20.558362926136365,GTM,2008,Temperature,COUNTRY,
0,24.469999313354492,GRD,2008,Temperature,COUNTRY,
0,16.540858677455358,GRC,2008,Temperature,COUNTRY,
0,24.172358674823112,GHA,2008,Temperature,COUNTRY,
0,1.8219999893851901,DEU,2008,Temperature,COUNTRY,
0,10.086538461538462,GEO,2008,Temperature,COUNTRY,
0,23.45357186453683,GMB,2008,Temperature,COUNTRY,
0,24.39279147311374,GAB,2008,Temperature,COUNTRY,
0,8.766640314980158,FRA,2008,Temperature,COUNTRY,
0,-3.9200000762939453,ALA,2008,Temperature,COUNTRY,
0,-7.083536914690514,FIN,2008,Temperature,COUNTRY,
0,25.77449951171875,FJI,2008,Temperature,COUNTRY,
0,24.504986213235295,ETH,2008,Temperature,COUNTRY,
0,-2.1396296465838396,EST,2008,Temperature,COUNTRY,
0,24.457050030048077,ERI,2008,Temperature,COUNTRY,
0,24.87999979654948,GNQ,2008,Temperature,COUNTRY,
0,20.727691650390625,SLV,2008,Temperature,COUNTRY,
0,19.951689140981735,EGY,2008,Temperature,COUNTRY,
0,22.603751627604165,ECU,2008,Temperature,COUNTRY,
0,15.04580786920363,DOM,2008,Temperature,COUNTRY,
0,24.834999084472656,DMA,2008,Temperature,COUNTRY,
0,25.880001292509192,DJI,2008,Temperature,COUNTRY,
0,-18.815168261126097,GRL,2008,Temperature,COUNTRY,
0,-1.900714329310826,DNK,2008,Temperature,COUNTRY,
0,2.951166788736979,CZE,2008,Temperature,COUNTRY,
0,18.84666697184245,-99,2008,Temperature,COUNTRY,
0,19.15400085449219,CYP,2008,Temperature,COUNTRY,
0,18.295513446514423,CUB,2008,Temperature,COUNTRY,
0,8.158421566611842,HRV,2008,Temperature,COUNTRY,
0,24.49619395697295,CIV,2008,Temperature,COUNTRY,
0,21.477188110351562,CRI,2008,Temperature,COUNTRY,
0,24.984117647058824,COD,2008,Temperature,COUNTRY,
0,24.61215171331092,COG,2008,Temperature,COUNTRY,
0,28.120001220703124,COM,2008,Temperature,COUNTRY,
0,24.389798845563615,COL,2008,Temperature,COUNTRY,
0,14.45025578224037,CHN,2008,Temperature,COUNTRY,
0,23.845001220703125,MAC,2008,Temperature,COUNTRY,
0,24.240000406901043,HKG,2008,Temperature,COUNTRY,
0,12.095041454081633,CHL,2008,Temperature,COUNTRY,
0,21.649011948529413,TCD,2008,Temperature,COUNTRY,
0,23.976031591021826,CAF,2008,Temperature,COUNTRY,
0,24.011249542236328,CPV,2008,Temperature,COUNTRY,
0,-2.4108827363322227,CAN,2008,Temperature,COUNTRY,
0,24.05261414494347,CMR,2008,Temperature,COUNTRY,
0,26.022413231860632,KHM,2008,Temperature,COUNTRY,
0,22.298153239450638,MMR,2008,Temperature,COUNTRY,
0,22.69833204481337,BDI,2008,Temperature,COUNTRY,
0,22.451951934070124,BFA,2008,Temperature,COUNTRY,
0,11.81797462173655,BGR,2008,Temperature,COUNTRY,
0,27.048749923706055,BRN,2008,Temperature,COUNTRY,
0,25.37781126766349,BRA,2008,Temperature,COUNTRY,
0,23.298179719129553,BWA,2008,Temperature,COUNTRY,
0,9.080511631109776,BIH,2008,Temperature,COUNTRY,
0,26.050597162356322,BOL,2008,Temperature,COUNTRY,
0,19.437857491629465,BTN,2008,Temperature,COUNTRY,
0,23.397017629523027,BEN,2008,Temperature,COUNTRY,
0,20.10210539165296,BLZ,2008,Temperature,COUNTRY,
0,2.269230769230769,BEL,2008,Temperature,COUNTRY,
0,0.6503424971071008,BLR,2008,Temperature,COUNTRY,
0,23.815000534057617,BRB,2008,Temperature,COUNTRY,
0,20.998625183105467,BGD,2008,Temperature,COUNTRY,
0,22.919998168945312,BHR,2008,Temperature,COUNTRY,
0,17.42000148607337,BHS,2008,Temperature,COUNTRY,
0,13.520936965942383,AZE,2008,Temperature,COUNTRY,
0,4.985735276166131,AUT,2008,Temperature,COUNTRY,
0,22.430582494222516,AUS,2008,Temperature,COUNTRY,
0,13.608798828125,ARM,2008,Temperature,COUNTRY,
0,17.054855926127374,ARG,2008,Temperature,COUNTRY,
0,24.623334248860676,ATG,2008,Temperature,COUNTRY,
0,27.179939254158004,AGO,2008,Temperature,COUNTRY,
0,9.684999465942383,AND,2008,Temperature,COUNTRY,
0,18.24026557507987,DZA,2008,Temperature,COUNTRY,
0,13.635599365234375,ALB,2008,Temperature,COUNTRY,
0,17.604818775614753,AFG,2008,Temperature,COUNTRY,
0,23.18000030517578,SXM,2008,Temperature,COUNTRY,
0,26.474998474121094,TUV,2008,Temperature,COUNTRY,
0,26.948158310966257,ZWE,2009,Temperature,COUNTRY,
0,27.421489431634303,ZMB,2009,Temperature,COUNTRY,
0,25.115204172036083,YEM,2009,Temperature,COUNTRY,
0,24.566213144420903,VNM,2009,Temperature,COUNTRY,
0,25.8892478636059,VEN,2009,Temperature,COUNTRY,
0,11.430000305175781,VAT,2009,Temperature,COUNTRY,
0,26.60962818287037,VUT,2009,Temperature,COUNTRY,
0,12.009213336844569,UZB,2009,Temperature,COUNTRY,
0,21.738001844618054,URY,2009,Temperature,COUNTRY,
0,27.01600036621094,FSM,2009,Temperature,COUNTRY,
0,27.329999651227677,MHL,2009,Temperature,COUNTRY,
0,8.747721223697395,USA,2009,Temperature,COUNTRY,
0,27.440000534057617,IOT,2009,Temperature,COUNTRY,
0,0.5333333242507208,FLK,2009,Temperature,COUNTRY,
0,3.819999933242798,JEY,2009,Temperature,COUNTRY,
0,3.429999828338623,GGY,2009,Temperature,COUNTRY,
0,0.03500000014901161,IMN,2009,Temperature,COUNTRY,
0,-0.2697685382984303,GBR,2009,Temperature,COUNTRY,
0,23.717441292696222,ARE,2009,Temperature,COUNTRY,
0,4.093554899182623,UKR,2009,Temperature,COUNTRY,
0,22.735531705097088,UGA,2009,Temperature,COUNTRY,
0,14.084452629089355,TKM,2009,Temperature,COUNTRY,
0,15.246455943433544,TUR,2009,Temperature,COUNTRY,
0,16.522796959005376,TUN,2009,Temperature,COUNTRY,
0,25.74285888671875,TTO,2009,Temperature,COUNTRY,
0,25.217498779296875,TON,2009,Temperature,COUNTRY,
0,23.81942661830357,TGO,2009,Temperature,COUNTRY,
0,26.927499771118164,TLS,2009,Temperature,COUNTRY,
0,25.15081712372449,THA,2009,Temperature,COUNTRY,
0,24.786092235110804,TZA,2009,Temperature,COUNTRY,
0,14.028350515463918,TJK,2009,Temperature,COUNTRY,
0,25.271250406901043,TWN,2009,Temperature,COUNTRY,
0,18.2938232421875,SYR,2009,Temperature,COUNTRY,
0,6.014053757126267,CHE,2009,Temperature,COUNTRY,
0,-5.842287666693445,SWE,2009,Temperature,COUNTRY,
0,23.51214381626674,SWZ,2009,Temperature,COUNTRY,
0,26.627271247632574,SUR,2009,Temperature,COUNTRY,
0,22.78236112819882,SSD,2009,Temperature,COUNTRY,
0,22.090391302384393,SDN,2009,Temperature,COUNTRY,
0,26.63378411370355,LKA,2009,Temperature,COUNTRY,
0,12.710413860452586,ESP,2009,Temperature,COUNTRY,
0,15.216153658353365,KOR,2009,Temperature,COUNTRY,
0,21.93758761682243,ZAF,2009,Temperature,COUNTRY,
0,26.636922983022835,SOM,2009,Temperature,COUNTRY,
0,26.22289396587171,-99,2009,Temperature,COUNTRY,
0,27.20519080528846,SLB,2009,Temperature,COUNTRY,
0,3.9470001220703126,SVK,2009,Temperature,COUNTRY,
0,6.649166742960612,SVN,2009,Temperature,COUNTRY,
0,26.729999542236328,SGP,2009,Temperature,COUNTRY,
0,24.729722764756943,SLE,2009,Temperature,COUNTRY,
0,26.950000762939453,SYC,2009,Temperature,COUNTRY,
0,9.343817693536932,SRB,2009,Temperature,COUNTRY,
0,23.2922438018176,SEN,2009,Temperature,COUNTRY,
0,23.33818232548701,SAU,2009,Temperature,COUNTRY,
0,25.753334045410156,STP,2009,Temperature,COUNTRY,
0,9.135000228881836,SMR,2009,Temperature,COUNTRY,
0,26.135000228881836,WSM,2009,Temperature,COUNTRY,
0,25.439998626708984,VCT,2009,Temperature,COUNTRY,
0,24.807498931884766,LCA,2009,Temperature,COUNTRY,
0,24.739999771118164,KNA,2009,Temperature,COUNTRY,
0,22.07124900817871,RWA,2009,Temperature,COUNTRY,
0,-9.82480828146745,RUS,2009,Temperature,COUNTRY,
0,7.123474986840647,ROU,2009,Temperature,COUNTRY,
0,23.27300109863281,QAT,2009,Temperature,COUNTRY,
0,13.328406292459238,PRT,2009,Temperature,COUNTRY,
0,1.05874380753867,POL,2009,Temperature,COUNTRY,
0,27.286495893429485,PHL,2009,Temperature,COUNTRY,
0,25.478899343074655,PER,2009,Temperature,COUNTRY,
0,24.895714285714284,PRY,2009,Temperature,COUNTRY,
0,27.269615436422413,PNG,2009,Temperature,COUNTRY,
0,18.444705738740808,PAN,2009,Temperature,COUNTRY,
0,26.833333333333332,PLW,2009,Temperature,COUNTRY,
0,19.571802662037037,PAK,2009,Temperature,COUNTRY,
0,24.5366423946099,OMN,2009,Temperature,COUNTRY,
0,-20.476871342204063,NOR,2009,Temperature,COUNTRY,
0,12.672749328613282,PRK,2009,Temperature,COUNTRY,
0,23.861255787037038,NGA,2009,Temperature,COUNTRY,
0,20.542214801747313,NER,2009,Temperature,COUNTRY,
0,20.66765785217285,NIC,2009,Temperature,COUNTRY,
0,11.203400122937817,NZL,2009,Temperature,COUNTRY,
0,3.481904529389881,NLD,2009,Temperature,COUNTRY,
0,24.747499465942383,ABW,2009,Temperature,COUNTRY,
0,25.205001831054688,CUW,2009,Temperature,COUNTRY,
0,19.79243878620427,NPL,2009,Temperature,COUNTRY,
0,27.235000610351562,NRU,2009,Temperature,COUNTRY,
0,25.007975737719942,NAM,2009,Temperature,COUNTRY,
0,27.553621138649426,MOZ,2009,Temperature,COUNTRY,
0,19.292177036830356,MAR,2009,Temperature,COUNTRY,
0,11.177058500402113,MNE,2009,Temperature,COUNTRY,
0,7.275024121327938,MNG,2009,Temperature,COUNTRY,
0,5.909642900739398,MDA,2009,Temperature,COUNTRY,
0,8.770000457763672,MCO,2009,Temperature,COUNTRY,
0,20.97768411915205,MEX,2009,Temperature,COUNTRY,
0,28.1260009765625,MUS,2009,Temperature,COUNTRY,
0,21.836233915441177,MRT,2009,Temperature,COUNTRY,
0,16.593334197998047,MLT,2009,Temperature,COUNTRY,
0,21.42397185294859,MLI,2009,Temperature,COUNTRY,
0,26.91333262125651,MDV,2009,Temperature,COUNTRY,
0,26.802311009754334,MYS,2009,Temperature,COUNTRY,
0,29.64874945746528,MWI,2009,Temperature,COUNTRY,
0,27.458447460159363,MDG,2009,Temperature,COUNTRY,
0,12.853809175037203,MKD,2009,Temperature,COUNTRY,
0,3.2716668446858725,LUX,2009,Temperature,COUNTRY,
0,-0.6709259174488209,LTU,2009,Temperature,COUNTRY,
0,5.779999732971191,LIE,2009,Temperature,COUNTRY,
0,18.9930499573217,LBY,2009,Temperature,COUNTRY,
0,24.984999436598557,LBR,2009,Temperature,COUNTRY,
0,22.014999389648438,LSO,2009,Temperature,COUNTRY,
0,19.325,LBN,2009,Temperature,COUNTRY,
0,-1.1133870770854335,LVA,2009,Temperature,COUNTRY,
0,23.84529280462185,LAO,2009,Temperature,COUNTRY,
0,12.152683165015244,KGZ,2009,Temperature,COUNTRY,
0,21.23845966045673,KWT,2009,Temperature,COUNTRY,
0,11.7154541015625,-99,2009,Temperature,COUNTRY,
0,27.0339990234375,KIR,2009,Temperature,COUNTRY,
0,24.621836605235043,KEN,2009,Temperature,COUNTRY,
0,5.293489915497449,KAZ,2009,Temperature,COUNTRY,
0,20.925767164963943,JOR,2009,Temperature,COUNTRY,
0,15.396446814903847,JPN,2009,Temperature,COUNTRY,
0,18.776998901367186,JAM,2009,Temperature,COUNTRY,
0,10.806029132593459,ITA,2009,Temperature,COUNTRY,
0,20.993182095614348,ISR,2009,Temperature,COUNTRY,
0,0.8729999542236329,IRL,2009,Temperature,COUNTRY,
0,19.050192508971293,IRQ,2009,Temperature,COUNTRY,
0,18.590270390070923,IRN,2009,Temperature,COUNTRY,
0,26.806634974686595,IDN,2009,Temperature,COUNTRY,
0,22.210023917055167,IND,2009,Temperature,COUNTRY,
0,-8.554836585873463,ISL,2009,Temperature,COUNTRY,
0,5.489850855585354,HUN,2009,Temperature,COUNTRY,
0,20.294589683657787,HND,2009,Temperature,COUNTRY,
0,19.09650115966797,HTI,2009,Temperature,COUNTRY,
0,26.68173529177296,GUY,2009,Temperature,COUNTRY,
0,24.012916564941406,GNB,2009,Temperature,COUNTRY,
0,24.035090855189733,GIN,2009,Temperature,COUNTRY,
0,20.660182883522726,GTM,2009,Temperature,COUNTRY,
0,24.709999084472656,GRD,2009,Temperature,COUNTRY,
0,16.321714564732144,GRC,2009,Temperature,COUNTRY,
0,24.139056511645048,GHA,2009,Temperature,COUNTRY,
0,2.019608738111413,DEU,2009,Temperature,COUNTRY,
0,10.074230487530048,GEO,2009,Temperature,COUNTRY,
0,23.571428571428573,GMB,2009,Temperature,COUNTRY,
0,24.531351175394143,GAB,2009,Temperature,COUNTRY,
0,9.302248031374008,FRA,2009,Temperature,COUNTRY,
0,-3.626666704813639,ALA,2009,Temperature,COUNTRY,
0,-6.878328476688103,FIN,2009,Temperature,COUNTRY,
0,25.989498901367188,FJI,2009,Temperature,COUNTRY,
0,24.934140625,ETH,2009,Temperature,COUNTRY,
0,-1.9153703760217737,EST,2009,Temperature,COUNTRY,
0,24.709870167267628,ERI,2009,Temperature,COUNTRY,
0,24.847220526801216,GNQ,2009,Temperature,COUNTRY,
0,20.89153817983774,SLV,2009,Temperature,COUNTRY,
0,19.72442877782534,EGY,2009,Temperature,COUNTRY,
0,22.800667317708335,ECU,2009,Temperature,COUNTRY,
0,15.508064516129032,DOM,2009,Temperature,COUNTRY,
0,24.970001220703125,DMA,2009,Temperature,COUNTRY,
0,26.294704661649817,DJI,2009,Temperature,COUNTRY,
0,-18.95035401213756,GRL,2009,Temperature,COUNTRY,
0,-1.927321297781808,DNK,2009,Temperature,COUNTRY,
0,3.1930000305175783,CZE,2009,Temperature,COUNTRY,
0,18.490000406901043,-99,2009,Temperature,COUNTRY,
0,18.822001647949218,CYP,2009,Temperature,COUNTRY,
0,18.187437399839745,CUB,2009,Temperature,COUNTRY,
0,8.396140115302906,HRV,2009,Temperature,COUNTRY,
0,24.45149253731343,CIV,2009,Temperature,COUNTRY,
0,21.53531265258789,CRI,2009,Temperature,COUNTRY,
0,25.35608226102941,COD,2009,Temperature,COUNTRY,
0,24.89531620846519,COG,2009,Temperature,COUNTRY,
0,28.38800048828125,COM,2009,Temperature,COUNTRY,
0,24.527387346540177,COL,2009,Temperature,COUNTRY,
0,14.416436532484154,CHN,2009,Temperature,COUNTRY,
0,23.810001373291016,MAC,2009,Temperature,COUNTRY,
0,24.48333231608073,HKG,2009,Temperature,COUNTRY,
0,11.850918765943877,CHL,2009,Temperature,COUNTRY,
0,21.854328059348738,TCD,2009,Temperature,COUNTRY,
0,24.220953078497026,CAF,2009,Temperature,COUNTRY,
0,24.301250457763672,CPV,2009,Temperature,COUNTRY,
0,-2.8151880476366777,CAN,2009,Temperature,COUNTRY,
0,24.283617796011306,CMR,2009,Temperature,COUNTRY,
0,26.2540213047773,KHM,2009,Temperature,COUNTRY,
0,22.363853503184714,MMR,2009,Temperature,COUNTRY,
0,23.02666727701823,BDI,2009,Temperature,COUNTRY,
0,22.46747967479675,BFA,2009,Temperature,COUNTRY,
0,11.211138375197784,BGR,2009,Temperature,COUNTRY,
0,27.457500457763672,BRN,2009,Temperature,COUNTRY,
0,25.634504395333554,BRA,2009,Temperature,COUNTRY,
0,23.584775113866396,BWA,2009,Temperature,COUNTRY,
0,9.263590494791666,BIH,2009,Temperature,COUNTRY,
0,26.260643408764366,BOL,2009,Temperature,COUNTRY,
0,19.501787458147323,BTN,2009,Temperature,COUNTRY,
0,23.357017115542764,BEN,2009,Temperature,COUNTRY,
0,20.09526302939967,BLZ,2009,Temperature,COUNTRY,
0,2.587307563194862,BEL,2009,Temperature,COUNTRY,
0,0.7141781114552119,BLR,2009,Temperature,COUNTRY,
0,24.110000610351562,BRB,2009,Temperature,COUNTRY,
0,21.169500732421874,BGD,2009,Temperature,COUNTRY,
0,22.907499313354492,BHR,2009,Temperature,COUNTRY,
0,17.280652916949727,BHS,2009,Temperature,COUNTRY,
0,13.1303129196167,AZE,2009,Temperature,COUNTRY,
0,5.282941032858456,AUT,2009,Temperature,COUNTRY,
0,22.547679721030043,AUS,2009,Temperature,COUNTRY,
0,13.45760009765625,ARM,2009,Temperature,COUNTRY,
0,17.03574960443038,ARG,2009,Temperature,COUNTRY,
0,25.183334350585938,ATG,2009,Temperature,COUNTRY,
0,28.13727504547817,AGO,2009,Temperature,COUNTRY,
0,10.282500267028809,AND,2009,Temperature,COUNTRY,
0,18.427636614749733,DZA,2009,Temperature,COUNTRY,
0,13.4,ALB,2009,Temperature,COUNTRY,
0,17.162983478483607,AFG,2009,Temperature,COUNTRY,
0,23.68000030517578,SXM,2009,Temperature,COUNTRY,
0,26.93000030517578,TUV,2009,Temperature,COUNTRY,
0,28.127240701687118,ZWE,2010,Temperature,COUNTRY,
0,27.558900308454692,ZMB,2010,Temperature,COUNTRY,
0,25.244485442171392,YEM,2010,Temperature,COUNTRY,
0,24.931750971045197,VNM,2010,Temperature,COUNTRY,
0,26.34329706350536,VEN,2010,Temperature,COUNTRY,
0,10.84000015258789,VAT,2010,Temperature,COUNTRY,
0,26.283702709056712,VUT,2010,Temperature,COUNTRY,
0,12.331797167602996,UZB,2010,Temperature,COUNTRY,
0,21.092221408420137,URY,2010,Temperature,COUNTRY,
0,27.289999389648436,FSM,2010,Temperature,COUNTRY,
0,27.455714634486608,MHL,2010,Temperature,COUNTRY,
0,8.741707634018036,USA,2010,Temperature,COUNTRY,
0,27.489999771118164,IOT,2010,Temperature,COUNTRY,
0,3.161904834565662,FLK,2010,Temperature,COUNTRY,
0,3.859999895095825,JEY,2010,Temperature,COUNTRY,
0,3.5299999713897705,GGY,2010,Temperature,COUNTRY,
0,0.5799999833106995,IMN,2010,Temperature,COUNTRY,
0,0.21379626238787616,GBR,2010,Temperature,COUNTRY,
0,23.96628020530523,ARE,2010,Temperature,COUNTRY,
0,4.201040631773844,UKR,2010,Temperature,COUNTRY,
0,22.669319819478154,UGA,2010,Temperature,COUNTRY,
0,14.479961395263672,TKM,2010,Temperature,COUNTRY,
0,15.467924248417722,TUR,2010,Temperature,COUNTRY,
0,16.097742880544356,TUN,2010,Temperature,COUNTRY,
0,26.13857160295759,TTO,2010,Temperature,COUNTRY,
0,24.869998931884766,TON,2010,Temperature,COUNTRY,
0,23.72342703683036,TGO,2010,Temperature,COUNTRY,
0,26.973125457763672,TLS,2010,Temperature,COUNTRY,
0,25.623716517857144,THA,2010,Temperature,COUNTRY,
0,24.40700744459834,TZA,2010,Temperature,COUNTRY,
0,14.666700225515465,TJK,2010,Temperature,COUNTRY,
0,25.416666666666668,TWN,2010,Temperature,COUNTRY,
0,18.679314108455884,SYR,2010,Temperature,COUNTRY,
0,5.9737837507918075,CHE,2010,Temperature,COUNTRY,
0,-6.545423963688946,SWE,2010,Temperature,COUNTRY,
0,25.257856096540177,SWZ,2010,Temperature,COUNTRY,
0,26.945606578480113,SUR,2010,Temperature,COUNTRY,
0,23.128898560531496,SSD,2010,Temperature,COUNTRY,
0,22.635708318280347,SDN,2010,Temperature,COUNTRY,
0,26.72378127639358,LKA,2010,Temperature,COUNTRY,
0,12.33710348195043,ESP,2010,Temperature,COUNTRY,
0,15.143999774639424,KOR,2010,Temperature,COUNTRY,
0,23.043478022780373,ZAF,2010,Temperature,COUNTRY,
0,26.700819749098557,SOM,2010,Temperature,COUNTRY,
0,26.36420962685033,-99,2010,Temperature,COUNTRY,
0,27.085960975060097,SLB,2010,Temperature,COUNTRY,
0,4.095249938964844,SVK,2010,Temperature,COUNTRY,
0,6.613333384195964,SVN,2010,Temperature,COUNTRY,
0,26.799999237060547,SGP,2010,Temperature,COUNTRY,
0,24.89611138237847,SLE,2010,Temperature,COUNTRY,
0,26.979999542236328,SYC,2010,Temperature,COUNTRY,
0,9.240000221946023,SRB,2010,Temperature,COUNTRY,
0,23.357446787308675,SEN,2010,Temperature,COUNTRY,
0,23.684907670454546,SAU,2010,Temperature,COUNTRY,
0,25.683334350585938,STP,2010,Temperature,COUNTRY,
0,8.844999313354492,SMR,2010,Temperature,COUNTRY,
0,25.778749465942383,WSM,2010,Temperature,COUNTRY,
0,25.594999313354492,VCT,2010,Temperature,COUNTRY,
0,25.032499313354492,LCA,2010,Temperature,COUNTRY,
0,25.219999313354492,KNA,2010,Temperature,COUNTRY,
0,22.228748321533203,RWA,2010,Temperature,COUNTRY,
0,-10.356799423998764,RUS,2010,Temperature,COUNTRY,
0,7.096808683787677,ROU,2010,Temperature,COUNTRY,
0,23.475,QAT,2010,Temperature,COUNTRY,
0,12.876956663269928,PRT,2010,Temperature,COUNTRY,
0,1.2879397905052608,POL,2010,Temperature,COUNTRY,
0,27.48760516826923,PHL,2010,Temperature,COUNTRY,
0,25.69007858546169,PER,2010,Temperature,COUNTRY,
0,25.046342075892856,PRY,2010,Temperature,COUNTRY,
0,27.41153316570881,PNG,2010,Temperature,COUNTRY,
0,18.0945099475337,PAN,2010,Temperature,COUNTRY,
0,27.149998982747395,PLW,2010,Temperature,COUNTRY,
0,20.006346450617283,PAK,2010,Temperature,COUNTRY,
0,24.612617646287752,OMN,2010,Temperature,COUNTRY,
0,-21.561661467535334,NOR,2010,Temperature,COUNTRY,
0,12.763874816894532,PRK,2010,Temperature,COUNTRY,
0,23.74911803329772,NGA,2010,Temperature,COUNTRY,
0,20.457892305107528,NER,2010,Temperature,COUNTRY,
0,19.96968650817871,NIC,2010,Temperature,COUNTRY,
0,11.298882653870558,NZL,2010,Temperature,COUNTRY,
0,3.8604761759440103,NLD,2010,Temperature,COUNTRY,
0,25.310001373291016,ABW,2010,Temperature,COUNTRY,
0,25.799999237060547,CUW,2010,Temperature,COUNTRY,
0,19.98926972179878,NPL,2010,Temperature,COUNTRY,
0,27.15999984741211,NRU,2010,Temperature,COUNTRY,
0,26.07266942357038,NAM,2010,Temperature,COUNTRY,
0,27.918619791666668,MOZ,2010,Temperature,COUNTRY,
0,19.122000558035715,MAR,2010,Temperature,COUNTRY,
0,11.010000789866728,MNE,2010,Temperature,COUNTRY,
0,7.697722290917266,MNG,2010,Temperature,COUNTRY,
0,6.083214351109096,MDA,2010,Temperature,COUNTRY,
0,8.5,MCO,2010,Temperature,COUNTRY,
0,20.246514071637428,MEX,2010,Temperature,COUNTRY,
0,28.01199951171875,MUS,2010,Temperature,COUNTRY,
0,21.89609375,MRT,2010,Temperature,COUNTRY,
0,16.066665649414062,MLT,2010,Temperature,COUNTRY,
0,21.427458732358872,MLI,2010,Temperature,COUNTRY,
0,27.123334248860676,MDV,2010,Temperature,COUNTRY,
0,26.802254561054912,MYS,2010,Temperature,COUNTRY,
0,29.362779405381943,MWI,2010,Temperature,COUNTRY,
0,27.562947429033866,MDG,2010,Temperature,COUNTRY,
0,13.016666957310267,MKD,2010,Temperature,COUNTRY,
0,3.4816665649414062,LUX,2010,Temperature,COUNTRY,
0,-0.8457407068323206,LTU,2010,Temperature,COUNTRY,
0,5.664999961853027,LIE,2010,Temperature,COUNTRY,
0,19.135614745352807,LBY,2010,Temperature,COUNTRY,
0,25.15711388221154,LBR,2010,Temperature,COUNTRY,
0,22.94849853515625,LSO,2010,Temperature,COUNTRY,
0,19.795001220703124,LBN,2010,Temperature,COUNTRY,
0,-1.7395161044213079,LVA,2010,Temperature,COUNTRY,
0,24.28974773503151,LAO,2010,Temperature,COUNTRY,
0,12.590000555767276,KGZ,2010,Temperature,COUNTRY,
0,21.46692364032452,KWT,2010,Temperature,COUNTRY,
0,11.695453990589488,-99,2010,Temperature,COUNTRY,
0,26.7839990234375,KIR,2010,Temperature,COUNTRY,
0,24.39653862847222,KEN,2010,Temperature,COUNTRY,
0,5.579741974914966,KAZ,2010,Temperature,COUNTRY,
0,21.35307898888221,JOR,2010,Temperature,COUNTRY,
0,15.14102564102564,JPN,2010,Temperature,COUNTRY,
0,18.08599853515625,JAM,2010,Temperature,COUNTRY,
0,10.463691497517523,ITA,2010,Temperature,COUNTRY,
0,21.4859092018821,ISR,2010,Temperature,COUNTRY,
0,1.3676666259765624,IRL,2010,Temperature,COUNTRY,
0,19.34698457124701,IRQ,2010,Temperature,COUNTRY,
0,18.98822722739362,IRN,2010,Temperature,COUNTRY,
0,26.92138907304725,IDN,2010,Temperature,COUNTRY,
0,22.361507199397824,IND,2010,Temperature,COUNTRY,
0,-6.617704797963627,ISL,2010,Temperature,COUNTRY,
0,5.597313268860774,HUN,2010,Temperature,COUNTRY,
0,19.40573770491803,HND,2010,Temperature,COUNTRY,
0,18.57349853515625,HTI,2010,Temperature,COUNTRY,
0,27.020714584661988,GUY,2010,Temperature,COUNTRY,
0,24.07874806722005,GNB,2010,Temperature,COUNTRY,
0,24.16499982561384,GIN,2010,Temperature,COUNTRY,
0,19.675816761363638,GTM,2010,Temperature,COUNTRY,
0,24.940000534057617,GRD,2010,Temperature,COUNTRY,
0,16.48428431919643,GRC,2010,Temperature,COUNTRY,
0,24.12283037293632,GHA,2010,Temperature,COUNTRY,
0,2.266739024286685,DEU,2010,Temperature,COUNTRY,
0,10.194422795222355,GEO,2010,Temperature,COUNTRY,
0,23.63785661969866,GMB,2010,Temperature,COUNTRY,
0,24.83819855011261,GAB,2010,Temperature,COUNTRY,
0,9.312328197337964,FRA,2010,Temperature,COUNTRY,
0,-4.483333269755046,ALA,2010,Temperature,COUNTRY,
0,-8.096045392885852,FIN,2010,Temperature,COUNTRY,
0,25.616500854492188,FJI,2010,Temperature,COUNTRY,
0,25.05759880514706,ETH,2010,Temperature,COUNTRY,
0,-2.9462961267541954,EST,2010,Temperature,COUNTRY,
0,25.100255721654648,ERI,2010,Temperature,COUNTRY,
0,25.197777642144096,GNQ,2010,Temperature,COUNTRY,
0,19.973846435546875,SLV,2010,Temperature,COUNTRY,
0,20.331462703339042,EGY,2010,Temperature,COUNTRY,
0,22.848583984375,ECU,2010,Temperature,COUNTRY,
0,15.401290401335686,DOM,2010,Temperature,COUNTRY,
0,25.18000030517578,DMA,2010,Temperature,COUNTRY,
0,26.41823443244485,DJI,2010,Temperature,COUNTRY,
